,x,y,bed
784,-1528000.0,-248500.0,-656.0765380859375
785,-1527500.0,-248500.0,-648.6712036132812
786,-1527000.0,-248500.0,-641.1669311523438
787,-1526500.0,-248500.0,-634.5689697265625
788,-1526000.0,-248500.0,-627.8359985351562
789,-1525500.0,-248500.0,-619.556884765625
790,-1525000.0,-248500.0,-615.1951904296875
791,-1524500.0,-248500.0,-620.7256469726562
792,-1524000.0,-248500.0,-634.7892456054688
793,-1523500.0,-248500.0,-646.0856323242188
794,-1523000.0,-248500.0,-654.0310668945312
795,-1522500.0,-248500.0,-667.5752563476562
796,-1522000.0,-248500.0,-686.6267700195312
797,-1521500.0,-248500.0,-705.0035400390625
798,-1521000.0,-248500.0,-714.4909057617188
801,-1619500.0,-248000.0,-171.22329711914062
802,-1619000.0,-248000.0,-142.44509887695312
803,-1618500.0,-248000.0,-146.38455200195312
804,-1618000.0,-248000.0,-172.23568725585938
805,-1617500.0,-248000.0,-206.8883056640625
806,-1617000.0,-248000.0,-233.4990234375
807,-1616500.0,-248000.0,-245.23272705078125
808,-1616000.0,-248000.0,-251.932861328125
809,-1615500.0,-248000.0,-263.5304260253906
810,-1615000.0,-248000.0,-273.7514343261719
811,-1614500.0,-248000.0,-274.7183837890625
812,-1614000.0,-248000.0,-268.1598815917969
813,-1613500.0,-248000.0,-264.1646423339844
814,-1613000.0,-248000.0,-263.96612548828125
815,-1612500.0,-248000.0,-268.96453857421875
816,-1612000.0,-248000.0,-295.7618713378906
817,-1611500.0,-248000.0,-323.9228820800781
818,-1611000.0,-248000.0,-345.0177917480469
819,-1610500.0,-248000.0,-368.6575622558594
820,-1610000.0,-248000.0,-390.8133239746094
821,-1609500.0,-248000.0,-424.921630859375
822,-1609000.0,-248000.0,-461.5179138183594
823,-1608500.0,-248000.0,-477.3039245605469
824,-1608000.0,-248000.0,-494.8279724121094
825,-1607500.0,-248000.0,-509.90570068359375
826,-1607000.0,-248000.0,-540.5704345703125
827,-1606500.0,-248000.0,-589.4213256835938
828,-1606000.0,-248000.0,-640.1323699951172
829,-1605500.0,-248000.0,-692.6304779052734
830,-1605000.0,-248000.0,-740.38134765625
831,-1604500.0,-248000.0,-781.8945770263672
832,-1604000.0,-248000.0,-823.5502166748047
833,-1603500.0,-248000.0,-873.5718841552734
834,-1603000.0,-248000.0,-926.1072692871094
835,-1602500.0,-248000.0,-971.0018463134766
836,-1602000.0,-248000.0,-1006.9620361328124
837,-1601500.0,-248000.0,-1030.104721069336
838,-1601000.0,-248000.0,-1062.0713500976562
839,-1600500.0,-248000.0,-1090.0897369384766
840,-1600000.0,-248000.0,-1114.147430419922
841,-1599500.0,-248000.0,-1131.6531677246094
842,-1599000.0,-248000.0,-1140.2039794921875
843,-1598500.0,-248000.0,-1147.066925048828
844,-1598000.0,-248000.0,-1153.1647186279297
845,-1597500.0,-248000.0,-1151.7764434814453
846,-1597000.0,-248000.0,-1155.7532196044922
847,-1596500.0,-248000.0,-1165.8703308105469
848,-1596000.0,-248000.0,-1179.4739990234375
849,-1595500.0,-248000.0,-1195.3408660888672
850,-1595000.0,-248000.0,-1207.2888793945312
851,-1594500.0,-248000.0,-1223.5487060546875
852,-1594000.0,-248000.0,-1245.4777069091797
853,-1593500.0,-248000.0,-1262.802764892578
854,-1593000.0,-248000.0,-1272.7020416259766
855,-1592500.0,-248000.0,-1271.6748046875
856,-1592000.0,-248000.0,-1271.8639221191406
857,-1591500.0,-248000.0,-1270.6725769042969
858,-1591000.0,-248000.0,-1273.3509216308594
859,-1590500.0,-248000.0,-1279.6143188476562
860,-1590000.0,-248000.0,-1281.6320190429688
861,-1589500.0,-248000.0,-1276.64892578125
862,-1589000.0,-248000.0,-1269.898956298828
863,-1588500.0,-248000.0,-1267.7594909667969
864,-1588000.0,-248000.0,-1266.8596801757812
865,-1587500.0,-248000.0,-1274.370620727539
866,-1587000.0,-248000.0,-1281.7347412109375
867,-1586500.0,-248000.0,-1275.8724975585938
868,-1586000.0,-248000.0,-1265.0016784667969
869,-1585500.0,-248000.0,-1256.0509643554688
870,-1585000.0,-248000.0,-1251.75390625
871,-1584500.0,-248000.0,-1249.6852722167969
872,-1584000.0,-248000.0,-1246.9207458496094
873,-1583500.0,-248000.0,-1240.9467163085938
874,-1583000.0,-248000.0,-1231.458465576172
875,-1582500.0,-248000.0,-1221.3371276855469
876,-1582000.0,-248000.0,-1212.6614685058594
877,-1581500.0,-248000.0,-1204.8846435546875
878,-1581000.0,-248000.0,-1198.4029846191406
879,-1580500.0,-248000.0,-1192.681610107422
880,-1580000.0,-248000.0,-1185.76171875
881,-1579500.0,-248000.0,-1175.4500427246094
882,-1579000.0,-248000.0,-1165.3507690429688
883,-1578500.0,-248000.0,-1162.9381408691406
884,-1578000.0,-248000.0,-1160.331573486328
885,-1577500.0,-248000.0,-1156.9231872558594
886,-1577000.0,-248000.0,-1142.9958190917969
887,-1576500.0,-248000.0,-1106.1004943847656
888,-1576000.0,-248000.0,-1060.7366027832031
889,-1575500.0,-248000.0,-1025.7662963867188
890,-1575000.0,-248000.0,-987.4244689941406
891,-1574500.0,-248000.0,-960.9882202148438
892,-1574000.0,-248000.0,-927.7889709472656
893,-1573500.0,-248000.0,-893.1071472167969
894,-1573000.0,-248000.0,-858.9854125976562
895,-1572500.0,-248000.0,-804.3414916992188
896,-1572000.0,-248000.0,-751.2589721679688
897,-1571500.0,-248000.0,-709.8068542480469
898,-1571000.0,-248000.0,-677.5305480957031
899,-1570500.0,-248000.0,-661.8738098144531
900,-1570000.0,-248000.0,-640.1104736328125
901,-1569500.0,-248000.0,-624.1702880859375
902,-1569000.0,-248000.0,-610.0448913574219
903,-1568500.0,-248000.0,-604.9844665527344
904,-1568000.0,-248000.0,-627.7085571289062
905,-1567500.0,-248000.0,-653.6118469238281
906,-1567000.0,-248000.0,-661.9248962402344
907,-1566500.0,-248000.0,-666.4072265625
908,-1566000.0,-248000.0,-699.9837036132812
909,-1565500.0,-248000.0,-746.5591125488281
910,-1565000.0,-248000.0,-790.6048889160156
911,-1564500.0,-248000.0,-825.6815795898438
912,-1564000.0,-248000.0,-850.6219482421875
913,-1563500.0,-248000.0,-871.0468139648438
914,-1563000.0,-248000.0,-886.5131225585938
915,-1562500.0,-248000.0,-902.5901794433594
916,-1562000.0,-248000.0,-918.3558654785156
917,-1561500.0,-248000.0,-931.226104736328
918,-1561000.0,-248000.0,-941.8905029296876
919,-1560500.0,-248000.0,-951.2947692871094
920,-1560000.0,-248000.0,-963.4752807617188
921,-1559500.0,-248000.0,-978.6774291992188
922,-1559000.0,-248000.0,-989.9161071777344
923,-1558500.0,-248000.0,-996.348876953125
924,-1558000.0,-248000.0,-992.750518798828
925,-1557500.0,-248000.0,-992.2329711914062
926,-1557000.0,-248000.0,-993.6317443847656
927,-1556500.0,-248000.0,-991.6251220703124
928,-1556000.0,-248000.0,-980.0926513671876
929,-1555500.0,-248000.0,-962.3633422851562
930,-1555000.0,-248000.0,-952.144989013672
931,-1554500.0,-248000.0,-957.6568603515624
932,-1554000.0,-248000.0,-979.9739379882812
933,-1553500.0,-248000.0,-1006.811004638672
934,-1553000.0,-248000.0,-1025.1340026855469
935,-1552500.0,-248000.0,-1030.2860717773438
936,-1552000.0,-248000.0,-1029.290283203125
937,-1551500.0,-248000.0,-1024.26513671875
938,-1551000.0,-248000.0,-1017.3343505859376
939,-1550500.0,-248000.0,-1009.9765625
940,-1550000.0,-248000.0,-1003.9061889648438
941,-1549500.0,-248000.0,-998.988525390625
942,-1549000.0,-248000.0,-994.6011962890624
943,-1548500.0,-248000.0,-989.4312744140624
944,-1548000.0,-248000.0,-982.2637329101562
945,-1547500.0,-248000.0,-974.2010498046876
946,-1547000.0,-248000.0,-965.5809936523438
947,-1546500.0,-248000.0,-955.978271484375
948,-1546000.0,-248000.0,-945.7418212890624
949,-1545500.0,-248000.0,-934.1234130859376
950,-1545000.0,-248000.0,-916.6622314453124
951,-1544500.0,-248000.0,-888.8641967773438
952,-1544000.0,-248000.0,-853.555908203125
953,-1543500.0,-248000.0,-822.236572265625
954,-1543000.0,-248000.0,-802.4955444335938
955,-1542500.0,-248000.0,-791.9907836914062
956,-1542000.0,-248000.0,-784.8584594726562
957,-1541500.0,-248000.0,-779.6137084960938
958,-1541000.0,-248000.0,-775.432373046875
959,-1540500.0,-248000.0,-769.5372924804688
960,-1540000.0,-248000.0,-759.803955078125
961,-1539500.0,-248000.0,-746.4750366210938
962,-1539000.0,-248000.0,-732.9356079101562
963,-1538500.0,-248000.0,-723.9312744140625
964,-1538000.0,-248000.0,-721.2801513671875
965,-1537500.0,-248000.0,-725.1749267578125
966,-1537000.0,-248000.0,-731.6578979492188
967,-1536500.0,-248000.0,-737.7364501953125
968,-1536000.0,-248000.0,-743.9845581054688
969,-1535500.0,-248000.0,-749.4007568359375
970,-1535000.0,-248000.0,-753.590087890625
971,-1534500.0,-248000.0,-754.4732055664062
972,-1534000.0,-248000.0,-749.176513671875
973,-1533500.0,-248000.0,-737.5740966796875
974,-1533000.0,-248000.0,-723.5720825195312
975,-1532500.0,-248000.0,-710.5784301757812
976,-1532000.0,-248000.0,-699.1209716796875
977,-1531500.0,-248000.0,-687.1173095703125
978,-1531000.0,-248000.0,-674.9354858398438
979,-1530500.0,-248000.0,-667.324462890625
980,-1530000.0,-248000.0,-667.690185546875
981,-1529500.0,-248000.0,-673.5089721679688
982,-1529000.0,-248000.0,-678.5125122070312
983,-1528500.0,-248000.0,-677.3082885742188
984,-1528000.0,-248000.0,-670.2064208984375
985,-1527500.0,-248000.0,-661.2772827148438
986,-1527000.0,-248000.0,-652.84912109375
987,-1526500.0,-248000.0,-644.8173217773438
988,-1526000.0,-248000.0,-635.3165893554688
989,-1525500.0,-248000.0,-624.209228515625
990,-1525000.0,-248000.0,-615.5890502929688
991,-1524500.0,-248000.0,-613.6337280273438
992,-1524000.0,-248000.0,-619.649658203125
993,-1523500.0,-248000.0,-628.1576538085938
994,-1523000.0,-248000.0,-633.904052734375
995,-1522500.0,-248000.0,-644.2130126953125
996,-1522000.0,-248000.0,-661.245849609375
997,-1521500.0,-248000.0,-681.023681640625
998,-1521000.0,-248000.0,-696.4402465820312
1001,-1619500.0,-247500.0,-215.09417724609372
1002,-1619000.0,-247500.0,-203.77398681640625
1003,-1618500.0,-247500.0,-214.672607421875
1004,-1618000.0,-247500.0,-244.57345581054688
1005,-1617500.0,-247500.0,-278.7244567871094
1006,-1617000.0,-247500.0,-302.82568359375
1007,-1616500.0,-247500.0,-312.8525390625
1008,-1616000.0,-247500.0,-313.2121276855469
1009,-1615500.0,-247500.0,-311.7038879394531
1010,-1615000.0,-247500.0,-313.5082397460937
1011,-1614500.0,-247500.0,-312.0296936035156
1012,-1614000.0,-247500.0,-304.1805725097656
1013,-1613500.0,-247500.0,-292.0830383300781
1014,-1613000.0,-247500.0,-288.4523620605469
1015,-1612500.0,-247500.0,-289.8215637207031
1016,-1612000.0,-247500.0,-300.52496337890625
1017,-1611500.0,-247500.0,-320.6746520996094
1018,-1611000.0,-247500.0,-344.04217529296875
1019,-1610500.0,-247500.0,-373.8893127441406
1020,-1610000.0,-247500.0,-403.5090026855469
1021,-1609500.0,-247500.0,-437.1697387695313
1022,-1609000.0,-247500.0,-465.5058288574219
1023,-1608500.0,-247500.0,-472.553955078125
1024,-1608000.0,-247500.0,-479.9787292480469
1025,-1607500.0,-247500.0,-489.8533630371094
1026,-1607000.0,-247500.0,-515.2573089599609
1027,-1606500.0,-247500.0,-571.26806640625
1028,-1606000.0,-247500.0,-631.9761810302734
1029,-1605500.0,-247500.0,-689.9024047851562
1030,-1605000.0,-247500.0,-741.0213928222656
1031,-1604500.0,-247500.0,-783.5009155273438
1032,-1604000.0,-247500.0,-829.3920745849609
1033,-1603500.0,-247500.0,-886.3633728027344
1034,-1603000.0,-247500.0,-945.388427734375
1035,-1602500.0,-247500.0,-991.8800201416016
1036,-1602000.0,-247500.0,-1018.4649047851562
1037,-1601500.0,-247500.0,-1037.2662506103516
1038,-1601000.0,-247500.0,-1067.065200805664
1039,-1600500.0,-247500.0,-1088.3024444580078
1040,-1600000.0,-247500.0,-1113.1969146728516
1041,-1599500.0,-247500.0,-1129.8326416015625
1042,-1599000.0,-247500.0,-1137.445068359375
1043,-1598500.0,-247500.0,-1140.060531616211
1044,-1598000.0,-247500.0,-1144.5286712646484
1045,-1597500.0,-247500.0,-1143.9759368896484
1046,-1597000.0,-247500.0,-1149.7781372070312
1047,-1596500.0,-247500.0,-1158.0459747314453
1048,-1596000.0,-247500.0,-1172.3080291748047
1049,-1595500.0,-247500.0,-1187.6831970214844
1050,-1595000.0,-247500.0,-1202.124771118164
1051,-1594500.0,-247500.0,-1219.8097534179688
1052,-1594000.0,-247500.0,-1245.4490966796875
1053,-1593500.0,-247500.0,-1264.7655334472656
1054,-1593000.0,-247500.0,-1274.6156311035156
1055,-1592500.0,-247500.0,-1272.0741729736328
1056,-1592000.0,-247500.0,-1269.8023223876953
1057,-1591500.0,-247500.0,-1268.0775604248047
1058,-1591000.0,-247500.0,-1267.3876953125
1059,-1590500.0,-247500.0,-1275.6754455566406
1060,-1590000.0,-247500.0,-1278.5841674804688
1061,-1589500.0,-247500.0,-1271.7686462402344
1062,-1589000.0,-247500.0,-1262.6965637207031
1063,-1588500.0,-247500.0,-1262.4657592773438
1064,-1588000.0,-247500.0,-1261.7034301757812
1065,-1587500.0,-247500.0,-1267.7022399902344
1066,-1587000.0,-247500.0,-1280.466781616211
1067,-1586500.0,-247500.0,-1283.5380249023438
1068,-1586000.0,-247500.0,-1276.367431640625
1069,-1585500.0,-247500.0,-1267.0528564453125
1070,-1585000.0,-247500.0,-1258.6532287597656
1071,-1584500.0,-247500.0,-1251.2415161132812
1072,-1584000.0,-247500.0,-1248.2940979003906
1073,-1583500.0,-247500.0,-1244.7841186523438
1074,-1583000.0,-247500.0,-1239.422882080078
1075,-1582500.0,-247500.0,-1233.018035888672
1076,-1582000.0,-247500.0,-1228.6350402832031
1077,-1581500.0,-247500.0,-1223.6467895507812
1078,-1581000.0,-247500.0,-1218.715087890625
1079,-1580500.0,-247500.0,-1213.4075317382812
1080,-1580000.0,-247500.0,-1203.4045104980469
1081,-1579500.0,-247500.0,-1194.162139892578
1082,-1579000.0,-247500.0,-1182.395965576172
1083,-1578500.0,-247500.0,-1178.5653381347656
1084,-1578000.0,-247500.0,-1174.24755859375
1085,-1577500.0,-247500.0,-1169.3301696777344
1086,-1577000.0,-247500.0,-1161.916534423828
1087,-1576500.0,-247500.0,-1138.73046875
1088,-1576000.0,-247500.0,-1095.0205688476562
1089,-1575500.0,-247500.0,-1058.3430480957031
1090,-1575000.0,-247500.0,-1022.9156494140624
1091,-1574500.0,-247500.0,-993.926513671875
1092,-1574000.0,-247500.0,-970.417449951172
1093,-1573500.0,-247500.0,-934.8240356445312
1094,-1573000.0,-247500.0,-896.2770080566406
1095,-1572500.0,-247500.0,-853.0026245117188
1096,-1572000.0,-247500.0,-804.3764038085938
1097,-1571500.0,-247500.0,-746.1085510253906
1098,-1571000.0,-247500.0,-708.018310546875
1099,-1570500.0,-247500.0,-698.8023376464844
1100,-1570000.0,-247500.0,-673.8260803222656
1101,-1569500.0,-247500.0,-668.2908630371094
1102,-1569000.0,-247500.0,-667.5906066894531
1103,-1568500.0,-247500.0,-677.5627136230469
1104,-1568000.0,-247500.0,-696.9328002929688
1105,-1567500.0,-247500.0,-711.4937744140625
1106,-1567000.0,-247500.0,-713.5841369628906
1107,-1566500.0,-247500.0,-729.1542358398438
1108,-1566000.0,-247500.0,-764.6120910644531
1109,-1565500.0,-247500.0,-804.8782958984375
1110,-1565000.0,-247500.0,-840.7806701660156
1111,-1564500.0,-247500.0,-866.242431640625
1112,-1564000.0,-247500.0,-883.3277282714844
1113,-1563500.0,-247500.0,-897.6808471679688
1114,-1563000.0,-247500.0,-910.0543212890624
1115,-1562500.0,-247500.0,-922.623077392578
1116,-1562000.0,-247500.0,-934.1246948242188
1117,-1561500.0,-247500.0,-944.518524169922
1118,-1561000.0,-247500.0,-954.5811462402344
1119,-1560500.0,-247500.0,-965.0758666992188
1120,-1560000.0,-247500.0,-978.2249755859376
1121,-1559500.0,-247500.0,-993.3641052246094
1122,-1559000.0,-247500.0,-1008.792999267578
1123,-1558500.0,-247500.0,-1026.3220520019531
1124,-1558000.0,-247500.0,-1037.3125915527344
1125,-1557500.0,-247500.0,-1024.502685546875
1126,-1557000.0,-247500.0,-1024.3223571777344
1127,-1556500.0,-247500.0,-1023.0391235351562
1128,-1556000.0,-247500.0,-1009.836181640625
1129,-1555500.0,-247500.0,-996.4524841308594
1130,-1555000.0,-247500.0,-990.1698303222656
1131,-1554500.0,-247500.0,-996.7653198242188
1132,-1554000.0,-247500.0,-1014.0791625976562
1133,-1553500.0,-247500.0,-1032.2857360839844
1134,-1553000.0,-247500.0,-1041.7179870605469
1135,-1552500.0,-247500.0,-1038.9921875
1136,-1552000.0,-247500.0,-1029.108642578125
1137,-1551500.0,-247500.0,-1016.3320922851562
1138,-1551000.0,-247500.0,-1004.2806396484376
1139,-1550500.0,-247500.0,-994.3876953125
1140,-1550000.0,-247500.0,-988.0397338867188
1141,-1549500.0,-247500.0,-983.99609375
1142,-1549000.0,-247500.0,-979.955810546875
1143,-1548500.0,-247500.0,-974.4632568359376
1144,-1548000.0,-247500.0,-965.9047241210938
1145,-1547500.0,-247500.0,-954.6359252929688
1146,-1547000.0,-247500.0,-943.5408935546876
1147,-1546500.0,-247500.0,-932.480712890625
1148,-1546000.0,-247500.0,-924.4193115234376
1149,-1545500.0,-247500.0,-914.5105590820312
1150,-1545000.0,-247500.0,-895.4796142578125
1151,-1544500.0,-247500.0,-864.5211181640625
1152,-1544000.0,-247500.0,-827.9175415039062
1153,-1543500.0,-247500.0,-797.168212890625
1154,-1543000.0,-247500.0,-779.8370361328125
1155,-1542500.0,-247500.0,-773.53857421875
1156,-1542000.0,-247500.0,-772.9800415039062
1157,-1541500.0,-247500.0,-774.2199096679688
1158,-1541000.0,-247500.0,-775.6826782226562
1159,-1540500.0,-247500.0,-774.8449096679688
1160,-1540000.0,-247500.0,-770.0554809570312
1161,-1539500.0,-247500.0,-760.85595703125
1162,-1539000.0,-247500.0,-750.51953125
1163,-1538500.0,-247500.0,-743.1276245117188
1164,-1538000.0,-247500.0,-740.4757080078125
1165,-1537500.0,-247500.0,-743.5756225585938
1166,-1537000.0,-247500.0,-748.3359375
1167,-1536500.0,-247500.0,-751.0738525390625
1168,-1536000.0,-247500.0,-751.861572265625
1169,-1535500.0,-247500.0,-752.2607421875
1170,-1535000.0,-247500.0,-753.1541137695312
1171,-1534500.0,-247500.0,-753.543701171875
1172,-1534000.0,-247500.0,-750.3399658203125
1173,-1533500.0,-247500.0,-741.5826416015625
1174,-1533000.0,-247500.0,-731.1956176757812
1175,-1532500.0,-247500.0,-722.3992309570312
1176,-1532000.0,-247500.0,-713.9635009765625
1177,-1531500.0,-247500.0,-702.6106567382812
1178,-1531000.0,-247500.0,-687.8749389648438
1179,-1530500.0,-247500.0,-677.703369140625
1180,-1530000.0,-247500.0,-677.601318359375
1181,-1529500.0,-247500.0,-684.3779907226562
1182,-1529000.0,-247500.0,-691.2660522460938
1183,-1528500.0,-247500.0,-691.6995849609375
1184,-1528000.0,-247500.0,-685.002197265625
1185,-1527500.0,-247500.0,-675.2234497070312
1186,-1527000.0,-247500.0,-666.3547973632812
1187,-1526500.0,-247500.0,-656.8113403320312
1188,-1526000.0,-247500.0,-644.325927734375
1189,-1525500.0,-247500.0,-630.0107421875
1190,-1525000.0,-247500.0,-615.8563232421875
1191,-1524500.0,-247500.0,-605.3357543945312
1192,-1524000.0,-247500.0,-602.506591796875
1193,-1523500.0,-247500.0,-606.7415771484375
1194,-1523000.0,-247500.0,-612.26806640625
1195,-1522500.0,-247500.0,-620.9751586914062
1196,-1522000.0,-247500.0,-636.0203247070312
1197,-1521500.0,-247500.0,-654.898681640625
1198,-1521000.0,-247500.0,-673.8151245117188
1201,-1619500.0,-247000.0,-246.27468872070312
1202,-1619000.0,-247000.0,-249.18402099609372
1203,-1618500.0,-247000.0,-267.1877746582031
1204,-1618000.0,-247000.0,-299.3162536621094
1205,-1617500.0,-247000.0,-332.62811279296875
1206,-1617000.0,-247000.0,-354.9042663574219
1207,-1616500.0,-247000.0,-361.68890380859375
1208,-1616000.0,-247000.0,-360.873046875
1209,-1615500.0,-247000.0,-354.5159606933594
1210,-1615000.0,-247000.0,-347.730224609375
1211,-1614500.0,-247000.0,-343.0196838378906
1212,-1614000.0,-247000.0,-332.9002685546875
1213,-1613500.0,-247000.0,-318.3452453613281
1214,-1613000.0,-247000.0,-314.67218017578125
1215,-1612500.0,-247000.0,-315.5058898925781
1216,-1612000.0,-247000.0,-316.3097839355469
1217,-1611500.0,-247000.0,-327.1444396972656
1218,-1611000.0,-247000.0,-345.8268127441406
1219,-1610500.0,-247000.0,-375.20361328125
1220,-1610000.0,-247000.0,-409.2533874511719
1221,-1609500.0,-247000.0,-446.0051879882813
1222,-1609000.0,-247000.0,-474.1879577636719
1223,-1608500.0,-247000.0,-478.0274353027344
1224,-1608000.0,-247000.0,-480.7176208496094
1225,-1607500.0,-247000.0,-487.656005859375
1226,-1607000.0,-247000.0,-516.0505676269531
1227,-1606500.0,-247000.0,-570.62841796875
1228,-1606000.0,-247000.0,-636.2975769042969
